test_id,channel_id,rtt_seconds
301,1484428172912099369,0.5818
341,1484428176003305512,0.5702
361,1484428177689411625,0.5953
321,1484428174350876782,0.5958
371,1484428178519883866,0.5986
431,1484428182852730964,0.4293
181,1484428162338394213,1.0963
401,1484428180839207032,0.6548
281,1484428171347628123,1.0307
271,1484428170860953620,1.0852
251,1484428168235585627,1.0495
351,1484428176695496824,1.0362
291,1484428172261855242,1.0862
441,1484428184022679602,0.9825
331,1484428174933622945,1.0267
62,1484428153467441263,0.563
421,1484428182110081106,1.0263
411,1484428181652902000,1.0714
391,1484428179958534225,1.1673
461,1484428185377701929,1.049
381,1484428179241304075,1.0489
471,1484428186249855006,0.9638
491,1484428187743289344,0.9813
311,1484428173545574411,1.2159
52,1484428152632508488,0.6274
2,1484428147838685275,0.7385
451,1484428184286920715,1.0403
42,1484428152007557271,0.5873
262,1484428169283895346,0.518
12,1484428149281263616,0.58
192,1484428162871070812,0.5131
172,1484428161352597595,0.5279
222,1484428165895163945,0.5568
481,1484428187009159319,1.2905
102,1484428156894183434,0.6512
282,1484428171347628123,0.5762
232,1484428166826037358,0.5897
492,1484428187743289344,0.5208
302,1484428172912099369,0.6439
152,1484428160253825024,1.1767
92,1484428156113911858,1.1817
72,1484428154490716200,1.2168
142,1484428159720886347,1.1264
242,1484428167660830811,0.9556
292,1484428172261855242,0.8353
482,1484428187009159319,0.5103
162,1484428160782303313,1.1084
22,1484428150170451978,1.1412
122,1484428158244491324,1.0518
82,1484428155241500785,1.1133
32,1484428151361638541,1.3061
422,1484428182110081106,0.6547
132,1484428158739677237,1.2403
252,1484428168235585627,0.9652
112,1484428157556887633,1.317
182,1484428162338394213,0.9695
402,1484428180839207032,0.5775
212,1484428165148573806,1.205
442,1484428184022679602,0.7481
432,1484428182852730964,0.6309
272,1484428170860953620,1.106
362,1484428177689411625,1.0331
352,1484428176695496824,1.155
372,1484428178519883866,1.0032
332,1484428174933622945,1.0209
382,1484428179241304075,0.984
63,1484428153467441263,0.5615
312,1484428173545574411,1.1704
452,1484428184286920715,0.9939
392,1484428179958534225,1.0916
163,1484428160782303313,0.4437
73,1484428154490716200,0.4774
462,1484428185377701929,1.0591
472,1484428186249855006,1.0202
412,1484428181652902000,1.145
53,1484428152632508488,0.5131
43,1484428152007557271,0.5253
33,1484428151361638541,0.5782
23,1484428150170451978,0.5308
342,1484428176003305512,1.2645
322,1484428174350876782,1.2117
3,1484428147838685275,0.6311
113,1484428157556887633,0.7136
243,1484428167660830811,0.4849
213,1484428165148573806,0.6473
103,1484428156894183434,0.5769
263,1484428169283895346,0.6315
153,1484428160253825024,0.6455
13,1484428149281263616,0.6635
293,1484428172261855242,0.6104
413,1484428181652902000,0.4794
373,1484428178519883866,0.6069
83,1484428155241500785,1.1422
133,1484428158739677237,1.1417
143,1484428159720886347,1.1726
463,1484428185377701929,0.6226
223,1484428165895163945,1.0597
173,1484428161352597595,1.0975
193,1484428162871070812,1.1054
93,1484428156113911858,1.3425
123,1484428158244491324,1.0295
273,1484428170860953620,1.1399
183,1484428162338394213,1.0944
253,1484428168235585627,0.9866
283,1484428171347628123,1.1409
443,1484428184022679602,0.6032
233,1484428166826037358,1.0979
363,1484428177689411625,1.0504
353,1484428176695496824,1.0991
483,1484428187009159319,0.9216
453,1484428184286920715,0.9764
473,1484428186249855006,0.985
333,1484428174933622945,1.0394
164,1484428160782303313,0.4233
64,1484428153467441263,0.5529
303,1484428172912099369,1.0524
202,1484428164183625739,2.781
313,1484428173545574411,1.1493
423,1484428182110081106,1.107
383,1484428179241304075,1.0744
24,1484428150170451978,0.5013
343,1484428176003305512,1.0263
493,1484428187743289344,1.0772
393,1484428179958534225,1.1668
433,1484428182852730964,1.1134
14,1484428149281263616,0.4552
114,1484428157556887633,0.467
403,1484428180839207032,1.131
323,1484428174350876782,1.1706
174,1484428161352597595,0.6137
264,1484428169283895346,0.6722
364,1484428177689411625,0.6621
354,1484428176695496824,0.684
454,1484428184286920715,0.6089
74,1484428154490716200,1.1787
54,1484428152632508488,1.1863
34,1484428151361638541,1.1991
84,1484428155241500785,1.1515
494,1484428187743289344,0.6029
44,1484428152007557271,1.011
314,1484428173545574411,0.6458
224,1484428165895163945,1.024
274,1484428170860953620,0.9983
434,1484428182852730964,0.5752
194,1484428162871070812,1.0619
384,1484428179241304075,0.6817
484,1484428187009159319,0.7356
214,1484428165148573806,1.0691
4,1484428147838685275,1.3212
284,1484428171347628123,1.0749
244,1484428167660830811,1.0795
144,1484428159720886347,1.2876
104,1484428156894183434,1.0888
134,1484428158739677237,1.1918
203,1484428164183625739,0.624
404,1484428180839207032,0.6409
254,1484428168235585627,1.0491
464,1484428185377701929,0.6202
304,1484428172912099369,0.7492
94,1484428156113911858,1.0318
444,1484428184022679602,0.6088
324,1484428174350876782,0.575
184,1484428162338394213,1.1495
124,1484428158244491324,1.1493
234,1484428166826037358,1.1471
374,1484428178519883866,0.9753
154,1484428160253825024,1.1849
294,1484428172261855242,1.0747
414,1484428181652902000,1.0171
394,1484428179958534225,1.0031
424,1484428182110081106,1.0131
344,1484428176003305512,1.016
334,1484428174933622945,1.0399
55,1484428152632508488,0.5257
65,1484428153467441263,0.6381
474,1484428186249855006,1.1349
35,1484428151361638541,0.5217
25,1484428150170451978,0.6326
145,1484428159720886347,0.477
165,1484428160782303313,0.6668
75,1484428154490716200,0.6461
115,1484428157556887633,0.5971
175,1484428161352597595,0.6648
125,1484428158244491324,0.5074
225,1484428165895163945,0.6757
235,1484428166826037358,0.5046
195,1484428162871070812,0.7404
85,1484428155241500785,0.9454
255,1484428168235585627,0.735
425,1484428182110081106,0.5709
15,1484428149281263616,1.092
185,1484428162338394213,0.9568
245,1484428167660830811,1.0611
475,1484428186249855006,0.6294
495,1484428187743289344,0.7356
135,1484428158739677237,1.0259
45,1484428152007557271,1.1153
285,1484428171347628123,1.1334
105,1484428156894183434,1.1045
275,1484428170860953620,1.0289
325,1484428174350876782,0.5145
215,1484428165148573806,1.1518
204,1484428164183625739,0.5591
155,1484428160253825024,0.9812
365,1484428177689411625,1.0266
355,1484428176695496824,0.99
295,1484428172261855242,1.0576
95,1484428156113911858,1.2086
415,1484428181652902000,1.1409
265,1484428169283895346,1.4262
375,1484428178519883866,1.1852
345,1484428176003305512,1.185
455,1484428184286920715,1.1876
395,1484428179958534225,1.2054
335,1484428174933622945,1.1999
465,1484428185377701929,0.9659
315,1484428173545574411,1.1601
305,1484428172912099369,1.1218
385,1484428179241304075,1.1222
36,1484428151361638541,0.6102
435,1484428182852730964,1.1031
445,1484428184022679602,1.1109
246,1484428167660830811,0.4957
286,1484428171347628123,0.5045
226,1484428165895163945,0.5049
405,1484428180839207032,1.2098
116,1484428157556887633,0.592
6,1484428147838685275,0.6238
485,1484428187009159319,1.2709
136,1484428158739677237,0.5327
106,1484428156894183434,0.5948
46,1484428152007557271,0.5992
366,1484428177689411625,0.5371
176,1484428161352597595,0.6055
356,1484428176695496824,0.5541
256,1484428168235585627,0.5632
236,1484428166826037358,0.5829
56,1484428152632508488,1.0046
66,1484428153467441263,1.0755
146,1484428159720886347,1.0977
446,1484428184022679602,0.4548
376,1484428178519883866,0.6387
486,1484428187009159319,0.4896
306,1484428172912099369,0.4422
76,1484428154490716200,1.1047
126,1484428158244491324,0.6029
86,1484428155241500785,1.1481
5,1484428147838685275,2.3161
26,1484428150170451978,1.2074
386,1484428179241304075,0.5515
216,1484428165148573806,1.0182
186,1484428162338394213,1.0188
276,1484428170860953620,0.9924
496,1484428187743289344,0.6366
16,1484428149281263616,1.0127
406,1484428180839207032,0.5494
316,1484428173545574411,0.5152
196,1484428162871070812,1.0513
296,1484428172261855242,1.033
466,1484428185377701929,0.6539
96,1484428156113911858,1.0196
147,1484428159720886347,0.426
456,1484428184286920715,1.1469
346,1484428176003305512,1.1519
416,1484428181652902000,1.2099
77,1484428154490716200,0.5022
266,1484428169283895346,1.1848
326,1484428174350876782,0.9606
396,1484428179958534225,1.103
205,1484428164183625739,0.9834
336,1484428174933622945,1.2253
436,1484428182852730964,0.9949
426,1484428182110081106,1.1374
57,1484428152632508488,0.7032
476,1484428186249855006,1.2566
197,1484428162871070812,0.4413
117,1484428157556887633,0.5422
277,1484428170860953620,0.583
217,1484428165148573806,0.5773
237,1484428166826037358,0.544
167,1484428160782303313,0.723
187,1484428162338394213,0.6772
257,1484428168235585627,0.6094
357,1484428176695496824,0.6222
47,1484428152007557271,0.6523
367,1484428177689411625,0.6456
107,1484428156894183434,0.6114
227,1484428165895163945,0.9149
7,1484428147838685275,1.0026
157,1484428160253825024,0.5529
127,1484428158244491324,0.5378
487,1484428187009159319,0.4906
87,1484428155241500785,1.1035
427,1484428182110081106,0.5253
287,1484428171347628123,0.9809
27,1484428150170451978,1.0816
37,1484428151361638541,1.2197
477,1484428186249855006,0.6102
137,1484428158739677237,1.0539
166,1484428160782303313,2.2752
247,1484428167660830811,1.0203
317,1484428173545574411,0.538
397,1484428179958534225,0.7654
447,1484428184022679602,0.708
177,1484428161352597595,1.029
467,1484428185377701929,0.472
206,1484428164183625739,0.7255
297,1484428172261855242,1.1258
148,1484428159720886347,0.5335
417,1484428181652902000,1.1148
78,1484428154490716200,0.6002
497,1484428187743289344,1.032
377,1484428178519883866,1.1616
267,1484428169283895346,1.1075
407,1484428180839207032,1.0682
307,1484428172912099369,1.1837
437,1484428182852730964,1.1581
228,1484428165895163945,0.627
327,1484428174350876782,1.2045
28,1484428150170451978,0.703
218,1484428165148573806,0.6239
48,1484428152007557271,0.5419
198,1484428162871070812,0.6167
288,1484428171347628123,0.7554
118,1484428157556887633,0.7787
358,1484428176695496824,0.6269
298,1484428172261855242,0.572
458,1484428184286920715,0.5598
58,1484428152632508488,1.1499
428,1484428182110081106,0.528
108,1484428156894183434,0.5965
68,1484428153467441263,1.1094
88,1484428155241500785,1.0743
378,1484428178519883866,0.5562
498,1484428187743289344,0.5588
248,1484428167660830811,1.0998
38,1484428151361638541,1.1536
138,1484428158739677237,1.1444
8,1484428147838685275,1.206
328,1484428174350876782,0.5266
368,1484428177689411625,1.0462
168,1484428160782303313,1.0539
338,1484428174933622945,0.7727
67,1484428153467441263,2.6034
238,1484428166826037358,1.1031
278,1484428170860953620,1.1762
188,1484428162338394213,1.1254
258,1484428168235585627,1.1669
408,1484428180839207032,0.7633
207,1484428164183625739,0.5877
158,1484428160253825024,0.9958
178,1484428161352597595,1.129
398,1484428179958534225,0.6177
318,1484428173545574411,0.639
468,1484428185377701929,0.6253
98,1484428156113911858,1.0649
79,1484428154490716200,0.4707
128,1484428158244491324,0.9992
149,1484428159720886347,0.4924
308,1484428172912099369,0.8769
348,1484428176003305512,1.1725
488,1484428187009159319,1.0934
18,1484428149281263616,1.2293
289,1484428171347628123,0.4881
448,1484428184022679602,1.0994
89,1484428155241500785,0.7099
478,1484428186249855006,1.3182
268,1484428169283895346,1.1938
9,1484428147838685275,0.5897
39,1484428151361638541,0.5903
438,1484428182852730964,1.2028
139,1484428158739677237,0.7404
249,1484428167660830811,0.6073
239,1484428166826037358,0.5157
179,1484428161352597595,0.5383
199,1484428162871070812,0.624
129,1484428158244491324,0.4583
69,1484428153467441263,1.1133
59,1484428152632508488,1.0068
369,1484428177689411625,0.8073
359,1484428176695496824,0.7006
189,1484428162338394213,0.8626
329,1484428174350876782,0.5504
499,1484428187743289344,0.5389
429,1484428182110081106,0.7146
29,1484428150170451978,1.2191
119,1484428157556887633,1.0544
389,1484428179241304075,0.6937
339,1484428174933622945,0.5844
219,1484428165148573806,1.1115
259,1484428168235585627,1.0903
279,1484428170860953620,1.0426
229,1484428165895163945,1.1474
299,1484428172261855242,1.0447
49,1484428152007557271,1.1838
109,1484428156894183434,1.0657
319,1484428173545574411,0.4828
169,1484428160782303313,1.2157
439,1484428182852730964,0.519
469,1484428185377701929,0.5827
159,1484428160253825024,1.0594
409,1484428180839207032,0.8159
99,1484428156113911858,1.1132
309,1484428172912099369,0.4842
489,1484428187009159319,1.0712
379,1484428178519883866,1.0535
479,1484428186249855006,1.1102
19,1484428149281263616,1.1173
349,1484428176003305512,1.1885
459,1484428184286920715,1.2086
449,1484428184022679602,0.4438
419,1484428181652902000,1.0158
269,1484428169283895346,1.0771
208,1484428164183625739,1.012
399,1484428179958534225,1.0374
209,1484428164183625739,0.4445
