test_id,channel_id,rtt_seconds
0,1484428147838685275,0.537
1,1484428147838685275,0.5382
2,1484428147838685275,0.5329
3,1484428147838685275,0.5399
4,1484428147838685275,0.548
5,1484428147838685275,0.5682
6,1484428147838685275,0.6117
7,1484428147838685275,0.6295
8,1484428147838685275,0.6878
9,1484428147838685275,0.5733
