test_id,channel_id,rtt_seconds
0,1484428147838685275,1.9663
1,1484428147838685275,0.4993
2,1484428147838685275,0.5634
3,1484428147838685275,0.5464
4,1484428147838685275,0.5039
5,1484428147838685275,0.7161
6,1484428147838685275,0.5767
7,1484428147838685275,0.6183
8,1484428147838685275,0.5304
9,1484428147838685275,0.6601
