test_id,channel_id,rtt_seconds
0,1484428147838685275,0.5788
1,1484428147838685275,0.5675
2,1484428147838685275,0.5548
3,1484428147838685275,0.5888
4,1484428147838685275,0.506
5,1484428147838685275,0.5208
6,1484428147838685275,0.5568
7,1484428147838685275,0.5458
8,1484428147838685275,0.5418
9,1484428147838685275,0.6235
